"vertices" "degree_2nd_moment" "mean_length"
7 3.42857 1.33333
7 3.42857 1.16667
7 3.42857 1.33333
7 3.14286 1.16667
7 3.71429 1.33333
7 3.42857 1.33333
7 3.42857 1.33333
7 3.42857 1.5
7 3.71429 1.33333
7 3.71429 1.66667
7 3.42857 1.16667
7 3.42857 1.33333
7 3.14286 1
7 3.42857 1.16667
7 3.14286 1
7 3.42857 1.66667
7 3.14286 1.33333
7 4 1.66667
7 3.42857 1.33333
7 3.14286 1.5
7 3.42857 1.33333
7 3.71429 1.5
7 3.71429 1.33333
7 3.14286 1.33333
7 3.71429 1.33333
7 4 1.5
7 3.71429 1.33333
7 3.42857 1.16667
7 3.42857 1.16667
7 4.28571 1.66667
7 3.14286 1.33333
7 4 2
7 3.42857 1.16667
7 3.14286 1
7 4 1.83333
7 3.42857 1.5
7 3.42857 1.16667
7 3.71429 1.66667
7 3.71429 1.33333
7 3.71429 1.33333
7 3.42857 1.16667
7 3.42857 1.33333
7 3.42857 1.16667
7 3.71429 1.33333
7 3.42857 1.66667
7 3.42857 1.33333
7 3.42857 1.5
7 3.42857 1.33333
7 4 2.16667
7 3.42857 1.16667
7 3.14286 1.16667
7 3.14286 1.16667
7 3.42857 1.16667
7 3.42857 1.83333
7 4 1.5
7 3.42857 1.33333
7 3.71429 1.83333
7 3.71429 1.5
7 4 1.5
7 4.28571 2.33333
7 3.71429 1.5
7 3.71429 1.5
7 3.42857 1.16667
7 4.28571 1.66667
7 4.28571 1.66667
7 4 1.5
7 3.71429 1.33333
7 3.42857 1.5
7 3.71429 1.5
7 3.14286 1
7 3.42857 1.16667
7 3.71429 1.33333
7 3.42857 1.33333
7 3.42857 1.16667
7 3.71429 1.5
7 3.71429 1.33333
7 3.14286 1
7 3.14286 1
7 3.14286 1.5
7 3.42857 1.5
7 4 1.83333
7 3.42857 1.66667
7 4.85714 2
7 3.42857 1.33333
7 4 1.83333
7 4.28571 1.66667
7 4 1.66667
7 3.42857 1.33333
7 3.42857 1.33333
7 3.42857 1.33333
7 3.42857 1.33333
7 3.14286 1.16667
7 4 1.66667
7 3.42857 1.5
7 3.42857 1.16667
7 3.42857 1.16667
7 3.42857 1.33333
7 3.42857 1.16667
7 4.28571 1.66667
7 3.71429 1.33333
7 3.14286 1.33333
7 4 1.5
7 3.42857 1.5
7 3.42857 1.5
7 3.71429 1.33333
7 3.71429 1.33333
7 3.71429 1.33333
8 3.75 1.28571
8 3.5 1.14286
8 3.5 1.71429
8 4.25 1.57143
8 3.5 1.14286
8 3.5 1.14286
8 4.75 2
8 5.75 2.42857
8 3.75 1.28571
8 4.75 2.14286
8 3.75 1.42857
8 4.25 1.57143
8 3.5 1.42857
8 4 1.42857
8 4 1.57143
8 3.5 1.71429
8 3.5 1.14286
8 3.75 1.28571
8 4 1.57143
8 4.25 1.57143
8 3.75 1.28571
8 3.5 1.57143
8 4 1.42857
8 3.75 1.28571
8 3.5 1.28571
8 4 1.71429
8 3.5 1.71429
8 4 1.71429
8 4.25 1.71429
8 4.25 1.57143
8 3.75 1.71429
8 3.75 1.28571
8 3.25 1.28571
8 4.75 2.71429
8 3.5 1.14286
8 3.5 1.14286
8 3.25 1
8 4 1.57143
8 4 1.42857
8 3.5 1.14286
8 3.5 1.42857
8 4 1.57143
8 3.5 1.28571
8 4.25 1.57143
8 3.75 1.28571
8 3.75 1.57143
8 4.25 1.71429
8 3.75 1.71429
8 3.25 1
8 3.5 1.57143
8 4.25 1.57143
8 3.5 1.14286
8 3.75 1.28571
8 3.75 1.28571
8 3.25 1
8 4 1.71429
8 4.75 2
8 3.75 1.28571
8 3.75 1.28571
8 4.75 2.28571
8 4.25 1.57143
8 3.5 1.28571
8 4 1.85714
8 3.75 1.85714
8 4.25 1.85714
8 3.5 1.28571
8 4.25 1.85714
8 3.25 1
8 4 1.42857
8 3.5 1.14286
8 3.75 1.28571
8 4.75 1.85714
8 3.75 1.57143
8 4.25 1.57143
8 4 2.42857
8 3.75 1.28571
8 3.5 1.14286
8 4 1.42857
8 3.75 1.71429
8 4.25 1.57143
8 3.75 1.28571
8 3.5 1.28571
8 3.75 1.28571
8 3.75 1.85714
8 4 1.42857
8 3.75 1.42857
8 3.75 1.28571
8 3.5 1.28571
8 4.25 1.85714
8 4 1.42857
8 3.5 1.28571
8 4.75 1.85714
8 3.75 2.14286
8 3.5 1.28571
8 3.5 1.28571
8 3.75 1.28571
8 3.75 1.28571
8 4.75 2.71429
8 3.5 1.28571
8 3.5 1.14286
8 4 1.42857
8 3.5 1.14286
8 4.75 2
8 4.25 1.57143
8 3.75 1.42857
8 3.75 1.28571
8 3.75 1.57143
8 3.5 1.28571
8 4.25 1.57143
8 3.75 1.28571
8 3.75 1.28571
8 3.75 1.28571
8 3.75 1.42857
8 3.5 1.28571
8 4.25 1.57143
8 4 1.42857
8 3.5 1.14286
8 4 1.85714
8 4.75 2
8 4 1.42857
8 3.75 1.28571
8 4 1.57143
8 4.75 1.85714
8 4 1.57143
8 3.5 1.42857
8 4 1.57143
8 3.5 1.28571
8 3.5 1.14286
8 3.25 1
8 4.25 2.14286
8 4.25 2.14286
8 3.5 1.14286
8 3.5 1.14286
8 3.5 1.28571
8 4.75 1.85714
8 4.75 1.85714
8 3.75 1.42857
8 3.5 2
8 3.75 1.57143
8 3.5 1.14286
8 3.25 1
8 3.75 1.28571
8 3.25 1
8 3.5 1.14286
8 3.5 1.28571
8 3.5 1.28571
8 3.75 1.28571
8 4 1.85714
8 3.5 1.14286
8 3.5 1.14286
8 3.5 1.14286
8 3.5 1.28571
8 3.5 1.28571
8 3.75 2
8 4.25 1.71429
8 4.25 1.57143
8 3.5 1.42857
8 3.75 1.28571
8 3.75 1.85714
8 3.5 1.14286
8 4.25 1.57143
8 3.75 1.28571
8 3.25 1.28571
8 4 1.42857
8 4 1.42857
8 3.25 1
8 3.5 1.71429
8 3.75 1.28571
8 4.25 1.57143
8 3.75 1.42857
8 3.75 1.57143
8 3.75 1.28571
8 3.5 1.57143
8 4.25 1.57143
8 3.75 1.85714
8 3.75 1.28571
8 4.25 1.57143
8 3.75 1.28571
8 3.5 1.57143
8 4 1.42857
8 4 1.42857
8 5.75 3.14286
8 3.75 1.28571
8 3.5 1.42857
8 3.5 1.14286
8 3.75 1.71429
9 3.55556 1.125
9 4.22222 1.875
9 3.77778 1.5
9 4 1.5
9 3.55556 1.125
9 3.55556 1.125
9 4.66667 2.5
9 3.55556 1.25
9 4 1.5
9 4.22222 1.75
9 4.22222 1.5
9 4.66667 2.375
9 4 1.5
9 4 1.375
9 4 1.5
9 4.22222 1.5
9 4.22222 1.5
9 3.55556 1.125
9 3.77778 1.25
9 4.22222 1.5
9 4.22222 1.5
9 4 1.375
9 4.22222 1.75
9 3.77778 1.5
9 4 1.5
9 3.77778 1.25
9 4.22222 1.75
9 4 1.375
9 4.66667 1.75
9 3.77778 1.25
9 4.88889 2
9 3.55556 1.125
9 4 2.125
9 4.66667 1.75
9 3.55556 1.5
9 3.77778 1.5
9 4.66667 2.875
9 4 1.375
9 3.77778 1.25
9 4 1.875
9 4 1.5
9 3.77778 1.25
9 4.66667 1.75
9 4.66667 2.125
9 3.55556 1.125
9 3.55556 1.375
9 3.77778 1.25
9 3.55556 1.375
9 3.55556 1.25
9 5.55556 3.125
9 3.77778 1.5
9 4.22222 1.5
9 3.77778 1.25
9 4 1.875
9 4 1.75
9 3.77778 1.25
9 4.22222 1.625
9 4.22222 1.5
9 3.55556 1.125
9 4.66667 1.75
9 4.22222 2.125
9 4.66667 1.75
9 4 1.375
9 4.22222 1.5
9 4.22222 1.625
9 4 1.5
9 4 1.375
9 5.55556 3.125
9 4 1.375
9 3.77778 1.5
9 4 2.25
9 4.22222 1.5
9 3.77778 2.75
9 4.22222 2.375
9 4.66667 2.75
9 3.77778 1.375
9 3.55556 1.125
9 3.55556 1.125
9 4.22222 1.5
9 3.77778 1.25
9 3.77778 1.5
9 3.77778 1.25
9 3.77778 1.25
9 4.22222 1.5
9 4 1.375
9 3.77778 1.5
9 3.77778 2
9 3.77778 1.75
9 3.55556 1.25
9 4.22222 1.625
9 3.55556 1.125
9 4 1.75
9 3.77778 1.25
9 3.55556 1.125
9 4 1.5
9 3.55556 1.625
9 4.66667 2
9 4 1.375
9 4.22222 1.5
9 4.22222 2
9 4.22222 1.5
9 4.66667 1.75
9 4.22222 1.5
9 4.66667 1.875
9 4.66667 1.75
9 4.22222 1.75
9 4 1.5
9 4.22222 1.75
9 3.55556 1.5
9 4.22222 1.75
9 3.77778 2.25
9 4.66667 2.125
9 5.55556 2.875
9 3.77778 1.375
9 4 1.625
9 4.22222 1.625
9 3.77778 1.25
9 3.55556 1.25
9 3.77778 1.375
9 3.77778 1.5
9 3.77778 1.375
9 4.88889 2
9 4.22222 1.5
9 3.55556 1.125
9 3.77778 1.25
9 3.55556 1.375
9 3.55556 1.25
9 4.22222 1.5
9 4.22222 1.5
9 3.55556 1.25
9 4 1.375
9 4 1.375
9 3.77778 1.375
9 3.55556 1.125
9 3.55556 1.125
9 4.22222 1.5
9 3.77778 1.5
9 4.22222 1.625
9 3.55556 1.125
9 3.55556 1.25
9 3.55556 1.125
9 4.66667 1.75
9 3.55556 1.375
9 3.77778 1.25
9 3.55556 1.375
9 4 1.625
9 4.22222 1.5
9 4 1.75
9 3.55556 1.75
9 4 1.5
9 4.22222 2
9 4.66667 2.5
9 3.55556 1.125
9 4.22222 1.5
9 3.55556 1.125
9 3.77778 1.375
9 3.77778 1.5
9 4 1.375
9 4.22222 1.5
9 4.66667 2
9 4.22222 2
9 3.55556 1.125
9 4.66667 1.75
9 3.55556 1.125
9 3.55556 1.75
10 4.2 1.55556
10 4.2 1.66667
10 4.8 2.33333
10 4.2 1.55556
10 4.6 2.33333
10 3.6 1.11111
10 3.6 1.11111
10 4.8 1.77778
10 3.8 1.55556
10 4.8 1.77778
10 4.8 2.11111
10 4 1.33333
10 4.2 2
10 4.2 1.55556
10 3.8 1.44444
10 4.2 1.77778
10 4.2 2
10 4.8 1.77778
10 3.8 1.22222
10 4.2 1.55556
10 4.4 1.55556
10 4.4 1.55556
10 6.4 2.66667
10 4.4 1.66667
10 3.8 1.22222
10 3.8 1.22222
10 4.6 1.77778
10 4.8 2.11111
10 4.2 2
10 3.8 1.44444
10 4.4 1.88889
10 4.2 1.44444
10 4 1.77778
10 4.6 2.11111
10 4.6 1.88889
10 4.2 1.44444
10 3.8 1.44444
10 4 1.66667
10 4 1.55556
10 4.2 1.66667
10 4.2 1.66667
10 4.2 1.55556
10 4.6 1.88889
10 3.8 1.22222
10 4.6 2.77778
10 4.4 1.55556
10 4.2 2
10 4.2 1.66667
10 4.8 1.77778
10 4.2 1.55556
10 3.8 1.22222
10 3.8 1.44444
10 4 1.77778
10 3.6 1.11111
10 4 1.66667
10 4 1.77778
10 3.8 1.44444
10 4 1.55556
10 4.2 1.88889
10 3.8 1.55556
10 5.4 2.55556
10 3.6 2
10 3.8 1.22222
10 5 1.88889
10 5.2 2.11111
10 3.8 1.33333
10 3.8 1.22222
10 4.4 1.66667
10 3.8 1.66667
10 3.8 1.44444
10 4 2.22222
10 4 1.33333
10 3.8 1.22222
10 4 1.55556
10 4 1.44444
10 3.8 1.22222
10 4.6 1.88889
10 4.2 1.44444
10 4 1.55556
10 4 1.44444
10 4.2 1.66667
10 4 1.44444
10 4.4 1.66667
10 4.4 1.88889
10 4.2 1.66667
10 3.8 1.44444
10 4 1.55556
10 4.8 1.77778
10 4 1.33333
10 3.8 1.33333
10 4.2 1.44444
10 4.8 1.88889
10 4.4 1.55556
10 3.8 2.22222
10 3.6 1.11111
10 3.8 1.44444
10 4.2 1.66667
10 4.4 1.77778
10 4.6 2.11111
10 4 1.33333
10 3.8 1.22222
10 4.6 1.77778
10 3.8 1.66667
10 3.8 1.33333
10 5.6 2.22222
10 4 1.77778
10 3.6 1.33333
10 3.8 1.44444
10 4.2 1.66667
10 4.6 1.88889
10 5.4 2.22222
10 3.8 1.33333
10 4.2 1.88889
10 4 1.77778
10 3.8 1.22222
10 5.6 3.33333
10 3.8 1.44444
10 4 1.77778
10 4 1.44444
10 4.6 1.88889
10 4.2 1.44444
10 3.6 1.55556
10 3.6 1.11111
10 4.2 1.66667
10 4.6 1.88889
10 3.6 1.11111
10 4.6 1.77778
10 4.6 1.77778
10 4.8 1.88889
10 4.8 2
10 4.2 1.55556
10 3.8 1.22222
10 4.2 1.88889
10 5 1.88889
10 4.2 1.77778
10 4.6 2.22222
10 3.6 1.44444
10 6.4 2.66667
10 4.6 2.22222
10 4.6 2.33333
10 4 1.55556
10 3.6 1.44444
10 5 1.88889
10 4.4 1.66667
10 3.8 1.77778
10 3.8 1.33333
10 4.6 2.22222
10 4.4 1.55556
10 4.4 1.55556
10 4.2 1.55556
10 4.2 1.88889
10 4.2 2.11111
10 4.8 1.88889
10 3.6 1.33333
10 4.2 1.55556
10 4.4 1.55556
10 4 1.33333
10 5.6 2.22222
10 4.6 1.77778
10 3.8 1.44444
11 4.72727 1.9
11 3.81818 1.3
11 4.18182 2
11 5.09091 2.8
11 3.81818 1.5
11 4 1.6
11 3.81818 1.6
11 3.81818 1.2
11 5.27273 2
11 4.18182 1.6
11 4.36364 1.9
11 5.27273 2.3
11 4.18182 1.7
11 4.36364 2.1
11 4.18182 1.7
11 5.09091 2.3
11 3.81818 1.2
11 3.81818 1.9
11 5.27273 2.4
11 3.63636 1.3
11 3.63636 1.1
11 4.54545 2.1
11 3.81818 1.4
11 4.36364 1.5
11 4.54545 1.8
11 4.36364 1.5
11 4.18182 1.9
11 4.18182 1.6
11 4.18182 1.4
11 4.72727 1.7
11 4.18182 1.6
11 4.18182 1.6
11 4.54545 1.7
11 4.54545 2.2
11 4.18182 1.8
11 4 1.6
11 4.90909 2.4
11 4.54545 1.6
11 5.45455 2.3
11 4.36364 1.5
11 5.09091 2
11 3.81818 1.4
11 6.36364 3.1
11 4.18182 1.8
11 4.90909 1.9
11 3.81818 1.8
11 4 1.9
11 5.81818 2.9
11 4.90909 2
11 4 1.5
11 5.09091 2
11 4.54545 2.1
11 5.09091 2.1
11 5.27273 2.9
11 4.72727 2.1
11 5.45455 2.1
11 3.81818 1.2
11 4.36364 1.7
11 4.72727 1.8
11 3.81818 1.2
11 4.18182 2
11 4.72727 2.3
11 4.72727 2.6
11 4.18182 1.9
11 4.36364 1.8
11 4.54545 2
11 3.63636 1.1
11 4.36364 1.5
11 4.36364 1.8
11 3.81818 1.5
11 4.18182 1.8
11 4.36364 1.9
11 4.18182 2.1
11 4.54545 1.7
11 4 1.3
11 4.18182 1.8
11 4.18182 1.8
11 4.36364 1.5
11 4.54545 1.8
11 4.18182 1.6
11 4.18182 1.8
11 4.18182 1.6
11 4 1.5
11 5.27273 3.6
11 4.18182 1.6
11 4 1.4
11 4 1.4
11 3.81818 1.5
11 4 1.4
11 3.81818 1.4
11 4.72727 2
11 3.81818 1.6
11 3.81818 1.3
11 4 2.2
11 4.18182 1.5
11 3.81818 1.5
11 4.18182 1.7
11 4.54545 1.7
11 4.36364 1.7
11 3.81818 1.3
11 3.81818 1.3
11 4.36364 1.7
11 5.09091 1.9
11 4.72727 2
11 4.18182 1.5
11 4 1.4
11 6.36364 3.1
11 4.72727 1.7
11 3.81818 1.6
11 4.54545 1.8
11 6.18182 2.7
11 4.36364 1.5
11 4.18182 1.4
11 4 1.3
11 3.81818 1.6
11 4.54545 1.6
11 3.81818 1.3
11 3.81818 1.2
11 4.36364 1.9
11 3.81818 1.7
11 4.18182 2
11 4.18182 1.9
11 4.18182 1.6
11 4.18182 1.7
11 4.90909 2.1
11 4.72727 1.8
11 4 1.7
11 4.18182 1.7
11 4 1.5
11 4.72727 2.6
11 5.09091 2.5
11 4.72727 1.7
11 4.54545 1.8
11 3.81818 1.2
11 4 1.6
11 4 1.7
11 4.36364 2
11 4.18182 1.8
11 3.81818 1.9
11 4.18182 1.5
11 4.18182 1.5
11 4.36364 1.7
11 5.45455 2.1
11 3.81818 1.2
11 4.18182 1.6
11 3.63636 1.3
