"vertices" "degree_2nd_moment" "mean_length"
11 4.18182 1.7
11 4.18182 1.7
11 3.81818 1.6
11 4.36364 1.8
11 4.72727 2.4
11 4.36364 1.8
11 4.36364 2
11 3.81818 1.4
11 4 1.4
11 4 1.8
11 4.18182 1.8
11 4.18182 1.7
11 4.72727 1.7
11 4.72727 1.9
11 4.36364 2
11 3.81818 1.4
11 4.90909 1.8
11 4.18182 1.5
11 4.72727 2.1
11 4.72727 2.3
11 4 1.4
11 4 1.5
11 4.18182 1.4
11 3.81818 1.3
11 4.90909 2
11 4.72727 2.2
12 4.66667 1.63636
12 4.5 1.72727
12 4.16667 1.90909
12 4 1.63636
12 4.16667 1.72727
12 5 1.81818
12 3.83333 1.27273
12 4.16667 1.81818
12 4.16667 1.72727
12 4 1.72727
12 4.16667 1.63636
12 4.16667 2.27273
12 4.33333 1.63636
12 3.83333 1.36364
12 4.33333 1.45455
12 4.33333 2.09091
12 4.66667 2.09091
12 4.66667 1.81818
12 4 1.72727
12 3.83333 1.90909
12 4.33333 1.63636
12 4.83333 2.09091
12 4.66667 2.81818
12 4.33333 1.54545
12 4.66667 2.09091
12 4 1.45455
12 4.33333 1.81818
12 4 1.63636
12 4 1.54545
12 4.33333 1.45455
12 4.16667 1.72727
12 4 1.27273
12 4.83333 1.90909
12 4.33333 2.09091
12 4.16667 1.54545
12 5 1.90909
12 3.83333 1.36364
12 4.16667 2.45455
12 4.16667 1.54545
12 4.5 2.09091
12 4.5 2
12 4.5 2
12 4 1.45455
12 4.33333 1.54545
12 3.83333 1.90909
12 4.33333 1.63636
12 4.16667 1.90909
12 4.33333 1.90909
12 4.16667 1.72727
12 4.5 1.72727
12 4.33333 1.45455
12 4.33333 1.63636
12 4.5 1.54545
12 4 1.72727
12 4.5 2.45455
12 4.66667 1.63636
12 4.83333 1.81818
12 3.83333 1.54545
12 4.66667 2.09091
12 4.33333 2.36364
12 3.83333 1.27273
12 4.5 2.09091
12 4.16667 1.72727
12 4.5 1.54545
12 4.16667 2.18182
12 4.33333 1.90909
12 4.16667 1.90909
12 4.66667 1.63636
12 4 1.36364
12 4.83333 1.81818
12 4.5 1.54545
12 4.16667 1.72727
13 4.76923 1.83333
13 4.30769 2
13 4.15385 1.75
13 4.15385 1.58333
13 4.46154 1.75
13 4.61538 1.91667
13 4.92308 2.75
13 6 2.75
13 5.07692 1.91667
13 4.30769 1.5
13 4.92308 2.16667
13 4.76923 2.16667
13 4.92308 1.83333
13 4.61538 2.08333
13 4.46154 1.66667
13 4.30769 2
13 4.15385 1.91667
13 4.61538 1.75
13 4.92308 2.33333
13 4 1.5
13 4.76923 2.16667
13 4.76923 2.33333
13 5.38462 2.33333
13 4.15385 1.5
13 4.30769 2.16667
13 4.76923 2.25
13 4.92308 1.75
13 4.92308 1.91667
13 4.30769 2.58333
13 4 1.66667
13 4.46154 1.75
13 4.30769 1.66667
13 4.15385 1.58333
13 5.38462 2.83333
13 5.23077 1.91667
13 4.76923 1.91667
13 4.76923 2.25
13 4.46154 1.66667
13 4.15385 1.66667
13 4.15385 1.66667
13 4.61538 2.25
13 4.15385 1.83333
13 4.15385 1.41667
13 4.30769 2
13 4.61538 1.58333
13 5.07692 2.66667
13 4 1.41667
13 4.30769 1.83333
13 4.30769 1.58333
13 4.30769 1.58333
13 4.30769 1.75
13 4.92308 2.16667
13 4.76923 2.66667
13 4.15385 1.5
13 4.30769 1.5
13 4.15385 2
13 4.76923 2.16667
13 4.15385 1.58333
13 4.15385 1.5
13 4.46154 2.25
13 4 1.41667
13 4.76923 1.66667
13 4.46154 1.58333
13 4.30769 1.66667
13 4.15385 1.5
13 4 1.41667
13 4.61538 1.91667
13 4.76923 2.08333
13 4.61538 1.58333
13 4.61538 1.75
13 4.15385 1.58333
13 4.30769 1.83333
13 4.30769 1.83333
13 4 1.83333
13 4 1.5
13 4.61538 1.75
13 4.15385 1.5
13 5.23077 2.08333
13 5.07692 2.83333
13 5.07692 2.83333
13 5.38462 2
13 4.92308 1.75
13 3.84615 1.66667
13 4.15385 1.75
13 4.61538 1.91667
13 4.46154 1.58333
13 4.30769 1.5
13 4.30769 1.75
13 4.15385 1.83333
14 5 2.07692
14 4.57143 1.76923
14 4.57143 1.61538
14 4.42857 1.53846
14 3.85714 1.61538
14 5 2.38462
14 4.71429 1.61538
14 6 2.46154
14 4.57143 2.23077
14 4.14286 1.38462
14 5 1.84615
14 4.42857 1.76923
14 4.28571 1.69231
14 4.42857 1.84615
14 4.28571 1.84615
14 4.42857 1.76923
14 4.28571 1.76923
14 4.85714 2.30769
14 4.42857 1.53846
14 6 2.53846
14 4.57143 2.07692
14 4.71429 2.61538
14 4 1.30769
14 4.28571 1.46154
14 4.28571 2.30769
14 4.57143 1.61538
14 5 2
14 4.28571 1.76923
14 4.42857 1.92308
14 4.42857 1.61538
14 4.42857 2.46154
14 4.71429 1.61538
14 4.71429 2.38462
14 4.42857 1.92308
14 4.71429 2
14 4.42857 1.69231
14 4.28571 1.53846
14 4.14286 2
14 4.71429 2
14 4.85714 2.61538
14 4.57143 1.69231
14 4.42857 1.84615
14 4.42857 2.07692
14 4.57143 2.07692
14 4.14286 1.76923
14 4 2
14 4.42857 1.69231
14 4.71429 1.61538
14 4.42857 1.76923
14 5.71429 2.84615
14 4.57143 1.69231
14 4.71429 1.61538
14 5.14286 1.84615
14 4.14286 1.61538
14 4.42857 1.84615
14 4.71429 1.84615
14 4.42857 1.61538
14 4.42857 1.84615
14 4.28571 1.38462
14 4.57143 1.69231
14 4.14286 1.46154
14 4.85714 2.15385
14 4.42857 1.61538
14 4.42857 1.69231
14 4.85714 2.23077
14 4.28571 1.53846
14 4.14286 2.07692
14 4.42857 2
14 4.42857 2.84615
14 4.14286 1.84615
14 4.42857 1.76923
14 4.28571 2.23077
14 4.28571 1.61538
14 4.42857 2.46154
14 5 2
14 4.28571 1.53846
14 4 1.61538
14 4.42857 1.61538
14 4.28571 1.76923
14 4.42857 1.61538
14 4.57143 3.15385
14 4.42857 1.61538
14 4.14286 1.61538
14 4 1.84615
14 4.57143 2.46154
14 4.42857 1.69231
14 5.42857 2.69231
14 4.28571 1.84615
14 4.42857 2
14 11.4286 5.46154
14 4.71429 2.46154
14 4.85714 1.69231
14 4.85714 1.92308
14 4.14286 1.69231
14 4.42857 2.07692
15 4.4 1.85714
15 4.53333 2.42857
15 4.8 1.78571
15 4.66667 2.14286
15 4 2.21429
15 4.4 1.57143
15 4.66667 1.92857
15 4.13333 1.64286
15 4.66667 1.78571
15 4.26667 1.71429
15 5.06667 2.35714
15 4.8 1.78571
15 4.8 2
15 4.93333 2.5
15 4.93333 2.42857
15 4.66667 1.85714
15 5.06667 2.28571
15 4.26667 1.71429
15 4.93333 1.92857
15 4.13333 1.64286
15 4.4 1.71429
15 4.13333 2.14286
15 5.6 3.28571
15 5.46667 2.71429
15 4.53333 1.78571
15 4.66667 2.07143
15 4.53333 2.14286
15 4.13333 2.14286
15 4.4 1.5
15 4.53333 1.78571
15 4.93333 1.78571
15 4.4 2.35714
15 4.66667 2
15 4.66667 2.5
15 4.26667 1.92857
15 4.66667 2.28571
15 4.26667 1.71429
15 5.2 2.14286
15 4.4 1.71429
15 4.53333 1.64286
15 5.06667 2.64286
15 4.93333 2.57143
15 4.93333 2.71429
15 4 1.5
15 4.66667 1.92857
15 4.4 2
15 4.26667 1.5
15 4.26667 1.78571
15 4.66667 2
15 4.66667 1.85714
15 4.53333 2
15 5.2 2.21429
15 4.26667 1.5
15 4.4 1.85714
15 4.8 2.57143
15 4.13333 1.5
15 5.2 2
15 4.4 1.71429
15 4.93333 1.92857
15 5.33333 2
15 4.53333 1.92857
15 4.26667 1.85714
15 4.4 1.78571
15 4.66667 1.92857
15 4.66667 1.78571
15 4.66667 2.57143
15 4.4 1.64286
15 4.4 2.07143
15 4.4 2.28571
15 5.6 2.14286
15 4.26667 1.42857
15 4.4 1.85714
15 4.66667 2.07143
15 4.26667 1.5
15 4.26667 1.92857
15 4.26667 2.14286
15 4.53333 1.78571
15 4.66667 2
15 4.4 1.57143
15 4.26667 1.85714
15 4.26667 2.5
16 5.125 2.93333
16 4.875 2
16 4.875 2.4
16 4.5 1.66667
16 4.375 2.06667
16 4.5 1.93333
16 4.25 1.53333
16 4.625 1.93333
16 4.625 3.13333
16 4.5 1.86667
16 4.375 2.06667
16 6.375 3.73333
16 5 2.06667
16 4.875 2.2
16 4.25 2.33333
16 4.375 1.86667
16 5 2.46667
16 4.125 1.46667
16 4 1.6
16 4.375 1.8
16 4.5 2
16 5.25 2.4
16 4.25 1.66667
16 4.625 1.93333
16 4 1.26667
16 4.375 1.6
16 4.375 1.4
16 4.5 1.86667
16 4.25 2.26667
16 4.25 1.6
16 5.125 2.4
16 4.125 1.8
16 4.25 1.8
16 5.375 3.06667
16 4.125 1.86667
16 4.625 1.86667
16 4.75 2.53333
16 5.25 2
16 4.25 2.13333
16 4.25 1.73333
16 4.25 1.6
16 4.625 2
16 4.5 2
16 5.375 2.73333
16 5.375 2.4
16 4.625 1.8
16 4.75 2
16 4.25 1.33333
16 4.625 1.66667
16 4.5 2.4
16 4.875 1.93333
16 5 2.26667
16 4.375 1.46667
16 4.625 1.8
16 4.75 2.33333
16 5 2.06667
16 4.375 1.8
16 4.625 2.06667
16 5.125 2.26667
16 4.625 1.8
16 4.25 1.73333
16 5 2.53333
16 4.25 1.4
16 4.5 1.53333
16 4.75 2
16 4.375 1.6
16 4.125 1.86667
16 5.5 2.8
16 4.375 1.8
16 4.375 2.2
16 4.5 2
16 6.375 3.73333
16 4.375 2.2
16 6.125 2.4
16 5.25 2.13333
16 4.5 1.6
16 4.625 1.6
16 5 2.93333
16 4.75 2
16 4.25 1.66667
16 4.75 1.86667
16 4.75 2.2
16 4.375 1.4
16 4.75 2
16 4.875 1.8
16 4.25 1.6
16 4.375 1.86667
16 4.125 1.73333
16 5.375 2.13333
16 4.125 1.66667
16 5 2.66667
16 4.5 1.8
16 4.375 2.66667
16 4.5 1.6
16 5.25 2.13333
16 4.75 2
16 5.125 2.73333
16 4.375 1.93333
16 5.25 2.86667
16 4.375 1.8
16 5.75 3.26667
16 4.375 1.86667
16 4.375 2
16 4.875 2.46667
17 4.58824 2.3125
17 4.11765 1.625
17 4.70588 1.875
17 5.29412 2.9375
17 4.82353 1.875
17 4.82353 2.0625
17 4.82353 2.3125
17 4.23529 1.875
17 4.82353 2.125
17 4.23529 1.625
17 4.47059 1.625
17 4.82353 2.0625
17 4.47059 1.75
17 4.82353 2.75
17 4.47059 1.875
17 4.47059 1.9375
17 6.11765 3.1875
17 4.70588 1.9375
17 5.05882 2.75
17 4.11765 1.25
17 4.35294 1.8125
17 5.64706 2.5
17 4.47059 2.0625
17 4.70588 1.8125
17 4 1.8125
17 4.58824 2.375
17 4.58824 1.5
17 4.70588 1.75
17 4.82353 3.125
17 4.58824 2.375
17 4.47059 1.5625
17 5.05882 2.4375
17 4.82353 1.625
17 4.70588 2.1875
17 5.05882 2.5625
17 4.11765 1.8125
17 4.58824 1.75
17 4.70588 1.875
17 4.70588 2.0625
17 4.35294 1.625
17 5.17647 2.5625
17 4.47059 2.0625
17 4.35294 1.875
17 5.05882 2.5
17 4.82353 1.6875
17 4.70588 1.9375
17 4 1.4375
17 4.35294 1.75
17 4.70588 2.5625
17 4.23529 1.625
17 5.05882 3.375
17 4.35294 1.875
17 4.70588 2.0625
17 4.94118 2.125
17 4.35294 1.375
17 4.47059 2.3125
17 4.23529 1.875
17 4.23529 1.875
17 4.47059 1.75
17 4.58824 2.0625
17 4.94118 2.125
17 4.47059 1.5625
17 7.17647 4.375
17 4.58824 1.875
17 4.70588 2
17 4.82353 2.4375
17 5.17647 2.0625
17 4.23529 1.8125
17 4.35294 1.5625
17 4.82353 2.3125
17 4.58824 1.8125
17 4.58824 2
17 11.4118 5.375
17 5.17647 2.4375
17 4.35294 1.75
17 4.82353 2.4375
17 4.23529 2
17 4.82353 2
17 5.52941 2.125
17 4.47059 1.75
17 4.70588 2.125
17 4.94118 1.6875
17 4.94118 1.9375
17 4.35294 2.0625
17 4.58824 1.9375
17 4.35294 1.625
17 4.82353 2
17 4.23529 2.5
17 4.82353 2.625
17 4.35294 1.625
17 4.11765 1.6875
17 4.70588 2.5625
17 4.35294 1.625
17 4.47059 1.875
17 4.47059 2.4375
17 4.11765 1.5625
17 4.58824 1.75
17 4.70588 2.1875
17 5.41176 2.9375
17 4.47059 1.5625
17 4.23529 1.75
18 4.88889 2.23529
18 5.44444 2.94118
18 4.66667 2.05882
18 4.33333 2.35294
18 4.66667 1.82353
18 4.88889 1.94118
18 4.22222 1.64706
18 4.77778 2.17647
18 4.44444 2.58824
18 4.22222 1.52941
18 5.11111 2.17647
18 4.55556 2.11765
18 4.77778 1.76471
18 5 2.11765
18 4.44444 1.58824
18 5.33333 2.88235
18 5 1.88235
18 4.55556 1.76471
18 4.77778 1.82353
18 5 1.88235
18 4.22222 1.70588
18 5 1.88235
18 5.55556 2.35294
18 4.44444 1.76471
18 4.44444 1.94118
18 5.22222 2.41176
18 4.33333 1.76471
18 5.11111 2.88235
18 4.77778 2.70588
18 4.44444 2.11765
18 5.55556 2.82353
18 4.44444 1.76471
18 5.11111 2.29412
18 5.33333 2.35294
18 5.44444 2.11765
18 5.33333 2.23529
18 4.55556 1.88235
18 4.88889 2.05882
18 4.11111 1.64706
18 4.44444 2.11765
18 4.66667 1.76471
18 5.22222 2.17647
18 5.22222 1.82353
18 4.55556 2.17647
18 5.88889 2.76471
18 4.66667 1.82353
18 4.77778 2.52941
18 5.11111 2.47059
18 4.55556 3.05882
18 4.66667 1.76471
18 4.55556 1.70588
18 4.55556 2.88235
18 5.66667 2.76471
18 4.33333 1.58824
18 4.22222 1.70588
18 4.55556 1.58824
18 4.44444 1.82353
18 4.66667 1.82353
18 4.88889 2
18 4.44444 2.05882
18 4.66667 2.05882
18 4.66667 1.76471
18 4.88889 2.11765
18 4.66667 2.11765
18 4.66667 2.11765
18 4.33333 1.70588
18 4.55556 1.52941
18 5.11111 2.35294
18 5.88889 2.82353
18 4.88889 2.05882
18 4.55556 1.94118
18 4.66667 2
18 4.88889 2.58824
18 4.66667 2.64706
18 4.33333 1.70588
18 4.66667 1.82353
18 5.33333 2.29412
18 4.88889 2.76471
18 4.55556 1.70588
18 4.77778 2.29412
18 5 2.47059
18 5.44444 2.35294
18 4.66667 2
18 5 1.82353
18 4.33333 1.76471
18 4.88889 1.94118
18 6.22222 2.70588
19 4.73684 1.72222
19 4.73684 2.05556
19 4.94737 2.22222
19 4.94737 2.72222
19 4.84211 2
19 4.84211 1.83333
19 5.15789 1.83333
19 4.73684 2.22222
19 4.52632 1.66667
19 4.42105 1.88889
19 4.42105 1.61111
19 4.94737 2.05556
19 5.15789 1.94444
19 4.84211 2.05556
19 4.73684 1.94444
19 4.63158 1.77778
19 4.42105 2.16667
19 4.42105 2.66667
19 4.73684 2.05556
19 5.05263 2.11111
19 4.52632 1.5
19 4.52632 1.66667
19 4.42105 2
19 5.36842 3.94444
19 4.52632 1.94444
19 4.94737 2.33333
19 4.94737 2.44444
19 4.84211 3.5
19 4.84211 1.83333
19 5.05263 3.11111
19 5.15789 2.11111
19 5.47368 2.5
19 5.15789 3.33333
19 4.31579 2.16667
19 4.84211 2.77778
19 4.94737 1.83333
19 4.73684 1.94444
19 4.42105 1.88889
19 5.57895 2.27778
19 4.31579 1.44444
19 4.31579 1.61111
19 5.15789 2.72222
19 4.42105 1.61111
19 5.57895 2.83333
19 4.31579 1.72222
19 4.63158 2.55556
19 4.94737 2.38889
19 4.73684 2.27778
19 4.84211 2.22222
19 5.36842 3
19 4.94737 2.38889
19 4.52632 1.83333
19 4.31579 1.83333
19 5.05263 1.83333
19 4.52632 2.11111
19 4.94737 1.88889
19 4.94737 2.16667
19 4.63158 1.77778
19 4.63158 1.55556
19 4.84211 1.77778
19 5.05263 2.38889
19 5.15789 2.33333
19 4.63158 1.72222
19 4.42105 2.22222
19 4.52632 2.61111
19 5.68421 3.44444
19 5.15789 2
