12207 25541
eta arteriak
eta artetzerik
eta artharekin
eta artifizialen
eta asaldaturik
eta ase
eta asfalto-hautsarekin
eta askatasun
eta askatasuna
eta askatasunak
eta askatasunaren
eta askatasunaren_alde
eta askatasunean
eta askatu
eta aske
eta askean
eta asko
eta askotan
eta asmatu
eta asmoak
eta aspergarria
eta astronomo
eta atera
eta aterabide
eta aterako
eta ateratzea
eta ateratzen
eta atondu
eta atsegina
eta atsekabe
eta atsekabeak
eta atunontzi
eta atxiki
eta atxikitzeko
eta atxilotu
eta atxilotuak
eta atxilotuta
eta atxilotutako
eta atxilotze
eta atzaparkadak
eta atzera_egingo
eta atzo
eta aurkakotasuna
eta aurkeztu
eta aurkeztuko
eta aurkitu
eta aurkituko
eta aurkitzen
eta aurpegia
eta aurre_egin
eta aurre_egiten
eta aurrera
eta aurreratzen
eta aurrikusten
eta aurten
eta automatizazioa
eta auzitaratuak
eta auzo
eta auzokoei
eta axolagabe
eta azalak
eta azaldu
eta azalduz
eta azaltzeaz
eta azeri-buztana
eta azkar
eta aznar
eta aznarri
eta azpiatalak
eta azpimarratu
eta azpimarratzen
eta azpitarte
eta azterketa
eta aztertuko
eta aztertuta
eta aztiaren
eta azukrea
eta azukrez
eta baba
eta babesa
eta babesean
eta babeste
eta babesten
eta babestu
eta bada
eta badagoela
eta badu
eta bai
eta baieztatu
eta baikor
eta baimen
eta baimendu
eta baimentzen
eta baina
eta bainatu
eta bainu
eta baionako
eta bait
eta baita
eta baitago
eta baizik
eta bakailontziek
eta bakartu
eta bakartzeko
eta bake
eta bakea
eta bakean
eta baketsu
eta baketsua
eta bakterioek
eta baldintza
eta balio
eta balio_izan
eta baloratu
eta banatu
eta banca
eta banco
eta banka
eta banketxearen
eta bankoak
eta bankuei
eta baraualdi
eta baraualdiari
eta barcelona
eta barne_ministerioaren
eta barne_produktu_gordinaren
eta barneko
eta barre_egin
eta barre_egingo
eta basajazmina
eta basatien
eta baso
eta bat
eta bat_edo_beste
eta bat_egin
eta bat_egiten
eta bat_etorri
eta bataiatu
eta batasuna
eta batasunaren
eta batean
eta bategitea
eta batek
eta batel
eta batetik
eta batu
eta batzar
eta batzarkide
eta batzarkidea
eta batzarkideek
eta batzarre
eta batzorde
eta batzu
eta batzuk
eta baxurako
eta baxurakoak
eta bazegoen
eta bazen
eta bazenuela
eta baziren
eta bazterketarik
eta bazterreratu
eta baztertu
eta baztertzailetzat
eta baztertzeko
eta baztertzen
eta bbv
eta begirada
eta begiratu
eta begiratua
eta begiratuz
eta behaketa
eta behar
eta behar_da
eta behar_direla
eta behar_ditugu
eta behar_dituzte
eta behar_du
eta behar_dugu
eta behar_dute
eta behar_dutela
eta behar_izan
eta behar_zenuen
eta behar_zutela
eta beharko
eta behartu
eta belardi
eta belarrak
eta belarrez
eta belaunburu
eta beldur
eta beldurrik
eta benazko
eta bera
eta berakoak
eta berbizkundearen
eta bere
eta bere_buruaz
eta berean
eta bereizten
eta berezia
eta berotu
eta berretsi
eta berri
eta berria
eta berriak
eta berrien
eta berrikuntza
eta berriztatzea
eta bertan
eta bertute
eta besarkada
eta besarkatu
eta besarkatzen
eta beso
eta besteak_beste
eta bete
eta beteko
eta betetzea
eta betetzen
eta betorik
eta bi
eta bidali
eta bide
eta bidean
eta bideratu
eta bideratuko
eta bideratzea
eta bidetik
eta bidezidor
eta bihar
eta bihurtu
eta bihurtzen
eta bikoitza
eta bikotearena
eta bilakatu
eta bilatze
eta bilbogas
eta bildu
eta bilduko
eta bilduz
eta bilera
eta bilkurak
eta biltzarra
eta biltzeko
eta biltzen
eta biok
eta biontzat
eta birikak
eta birplanteatu
eta bisitatzen
eta bizi
eta bizi_da
eta bizi_den
eta bizi_gara
eta bizi_ginela
eta bizi_zen
eta bizitza-isuriaren
eta bizitzaz
eta bizitzea
eta bizkaia
eta bizkaiko
eta bizkaiko_ahaldun_nagusia
eta bizkaiko_badia_argindar
eta bizkaiko_bertsolari_txapelketako
eta bizkaiko_igone_elgorriaga
eta bizkartzaina
eta bng
eta bngk
eta borondatea
eta borroka
eta borrokan
eta bortizkeria
eta bosdurokoak
eta bostak
eta bota
eta botere
eta boto
eta botoak
eta boulogne
eta bove
eta bozekin
eta bozeramaile
eta bozeramailea
eta bozeramaileak
eta bozkatu
eta bretainiako
eta buelta
eta bueltatu
eta bueltatzea
eta bukatuko
eta bultzada
eta bultzatuko
eta bultzatuta
eta bultzatzea
eta bultzatzen
eta burges
eta burrukak
eta burrukatu
eta burtsa
eta buruak
eta buruhandien
eta burujabetasun
eta burujabetza
eta burukidea
eta buruzagiak
eta buruzagiek
eta bustiriko
eta busturialdea
eta calais
eta carekin
eta cc
eta cckoekin
eta ccoo
eta ccook
eta cdc
eta cdcko
eta cdn
eta cebek
eta cfdt
eta cfe-cgc
eta cgpme
eta cgt
eta chabaz
eta cic
eta ciuk
eta confebask
eta convergencia
eta crd
eta csg
eta da
eta dabid
eta dago
eta dagoela
eta dagoen
eta dagokienez
eta dagokiola
eta dagokionez
eta dagozkien
eta dakigu
eta dakite
eta dakizu
eta danborra
eta dantzariak
eta darama
eta daramatza
eta daramatzagu
eta data
eta datuetan
eta daude
eta daudela
eta dauden
eta dauka
eta daukate
eta david_pla
eta debekatzen
eta dedikatzen
eta defenditzea
eta defentsan
eta defentsek
eta dei
eta dei_egin
eta deitoratu
eta deitu
eta deklaratu
eta dela
eta delegatuek
eta delikatua
eta delitu
eta demokratek
eta demokraten_arteko
eta demokratiko
eta demokratikoz
eta demokrazia
eta demokraziak
eta den
eta den-denek
eta dena
eta denboraldi
eta denda
eta denez
eta desadostasunak
eta desagertu
eta desagertzen
eta desegoki
eta desenkusatu
eta desertutasuna
eta desiratzen
eta deskonposatuz
eta deskribatzen
eta deskubritzen
eta deslotura
eta destinoan
eta deuseztapen
eta dharma
eta dihardu
eta dihardute
eta dinamikaz
eta dinamiko
eta dio
eta dioenez
eta diot
eta diote
eta diputatu
eta diputazioek
eta dira
eta direla
eta diren
eta dirk
eta diseinatu
eta disketxe
eta disketxeak
eta disko
eta diskoen_durangoko_azokak
eta diskurtso
eta distentsioaren_aldeko
eta ditu
eta dituela
eta dituen
eta ditugu
eta ditut
eta dituzte
eta doa
eta doaz
eta doinu
eta donibane-lohizune
eta donostiako
eta donostian
eta donostigas
eta dorrao
eta dotorezia
eta draga-ontzi
eta draga-ontziek
eta du
eta duela
eta dugu
eta duintasun
eta dunkerqueko
eta durangarrak
eta dute
eta dute_ageri
eta dutela
eta duten
eta dutenik
eta ea
eta eaeko
eta eaj
eta eajk
eta eajko
eta eajrekin
eta eajren
eta eajri
eta eak
eta ean
eta earekin
eta earen
eta earen_aurka
eta eb-iuko_eaeko
eta ebakita
eta ebazpena
eta edan
eta edari
eta edaten
eta edatera
eta edertasun
eta edertasuna
eta edo
eta eduardo_markinez
eta eduardo_millan
eta eduki
eta edukiko
eta edukitzea
eta egi
eta egiazko
eta egileek
eta egin
eta egindako
eta egindako_apustua
eta eginen
eta egingo
eta eginiko
eta eginikoaz
eta egitate
eta egitea
eta egiteagatik
eta egiteari
eta egiteko
eta egiten
eta egitura
eta egituratzea
eta egoera
eta egoerak
eta egoeretan
eta egokia
eta egokituko
eta egon
eta egongo
eta egonkortu
eta egotzi
eta egozteko
eta egozten
eta eguerdi
eta egun
eta egunetan
eta egunik
eta eguraldi
eta egurtu
eta eh
eta ehe
eta ehko
eta ehne
eta ehun
eta eibar
eta ekai
eta ekainaren_6an
eta ekainean
eta ekaitz_ruiz
eta ekarri
eta ekarriko
eta ekilibrista
eta ekimeneko
eta ekin
eta ekingo
eta ekintza
eta ekintzen
eta ekipamenduarekin
eta ekitaldietarako
eta ekonomia
eta ekonomiko
eta ekonomikoen_aurka
eta ela
eta elastikoak
eta elcano
eta eledunak
eta elefante
eta elektronika
eta eleno_alkain
eta elikagai
eta elikatuz
eta elikatzen
eta eliz_ama_santu_katoliko_apostoliko
eta elizak
eta elkano
eta elkarlana
eta elkarlanaren
eta elkarretaratzeetan
eta elkarri-ren_arabera
eta elkarrizketa
eta elkarrizketak
eta elkarrizketaren
eta elkartasuna
eta elkarte
eta elkartea
eta elkarteen
eta elkartze
eta emaitzen
eta emakume
eta emakumeak
eta emakumeei_buruz
eta eman
eta emanez
eta emango
eta emanik
eta ematea
eta emateko
eta ematen
eta emazte
eta emaztea
eta emendatu
eta endakatu
eta energia
eta enpleguaren
eta enpresa
eta enpresarekin
eta enpresari
eta enpresek
eta enpresentzat
eta entzungo
eta entzuten
eta epaile
eta epaileek
eta epaileen
eta epaitu
eta epaituko
eta epaitzea
eta epaitzen
eta epe
eta erabaki
eta erabakia
eta erabakimenez
eta erabakita
eta erabakitzea
eta erabat
eta erabili
eta erabiltzea
eta erabiltzen
eta eragile
eta eragin
eta eraginda
eta eragiteko
eta eragiten
eta eraiki
eta eraikitzeko
eta eraikuntza
eta eraikuntzak
eta erakundeei
eta erakundeen_arteko
eta erakusten
eta erakutsi
eta erakutsitako
eta eraman
eta erantsi
eta erantsiz
eta erantzun
eta erantzunen
eta erantzungo
eta erantzuten
eta erasoa
eta eratortzen
eta eratu
eta erc
eta erdian
eta erdibitu
eta erdietan
eta erdiko
eta erdikoen_arteko
eta erdikoetako
eta erdiz
eta ere
eta eredu
eta eredua
eta ereingo
eta eremukoa
eta ergelkeria
eta erlazio
eta ernegatzen
eta ernesto_pra
eta erori
eta erorketa
eta erosi
eta erostetxe
eta erranik
eta erre
eta erreakzio
eta errebobina
eta erredukzioa
eta erregaia
eta erregaliz
eta erregalizez
eta erregela
eta erregua
eta errekastoraino
eta errekurritu
eta erreparatzen
eta errepasa
eta errespetagarria
eta errespetatzea
eta errespetua
eta errolda
eta erroma
eta ertain
eta ertzaintzaren_arabera
eta esait
eta esan
eta esanaz
eta esango
eta esateko
eta esaten
eta esaterako
eta esekita
eta esenplu
eta esentziak
eta eseri
eta eseriko
eta eserita
eta esijituko
eta esk
eta esk-k
eta eskaera
eta eskailerak
eta eskaini
eta eskaintzaileek
eta eskatu
eta eskatuko
eta eskatzen
eta eskola
eta eskri
eta eskribitu
eta eskubide_demokratikoak
eta eskubideak
eta eskubideen
eta eskukadak
eta eskulturatik
eta eskurik_eman
eta esnatuko
eta esne
eta espainia
eta espainiako
eta espainiako_gobernuaren
eta espainiako_konstituzioa
eta espainiako_nekazaritza
eta espainiako_poliziak
eta espainian
eta espainiar
eta espainiaren
eta espainiarrean
eta espainol
eta espaloiak
eta esparrua
eta espaziontziak
eta esperantza
eta esperientzia
eta esperientzian
eta esperimentaziora
eta espero_bazen
eta espetxean
eta espetxeratu
eta esplikatzen
eta esportazioak
eta estalitako
eta estatu
eta estatu-abokatua
eta estatuak
eta estatuaren
eta estatuek
eta estatutua
eta estatutuaren
eta estatutuari
eta estetiko
eta esther_agirre
eta estudio-gai
eta eszeptikoak
eta eta_bestetik
eta etak
eta etarekin
eta eten
eta etiko
eta etorkizuna
eta etorri
eta etorriko
eta etorritako
eta etortzeko
eta etsaiak
eta etxarren
eta etxeberri
eta etxebeste
eta etxebizitza
eta etxera
eta etxeratu
eta eugenio_etxebeste
eta europako_batasunak
eta europari
eta euskal
eta euskal_herriko_udal
eta euskal_herrikoa
eta euskal_herritar
eta euskal_herritarren
eta euskal_herritarrok
eta euskal_liburu
eta euskal_presoek
eta euskal_presoen
eta euskaltasuna
eta euskaraz
eta eusko_jaurlaritzak
eta eusko_jaurlaritzako_merkataritza
eta eusten
eta eutsi
eta ez
eta eza
eta ezaguterazi
eta ezagutu
eta ezagutuko
eta ezagutzen
eta ezarri
eta ezarritako
eta ezartzea
eta ezartzen
eta ezaugarri
eta ezaugarriak
eta ezegonkorra
eta ezegonkorrak
eta ezin
eta ezin_da
eta ezin_daitekeela
eta ezin_du
eta ezin_dugu
eta ezin_dute
eta ezin_izan
eta ezin_zelako
eta ezin_zinen
eta ezinean
eta ezkerraldeari
eta ezkio-itsaso
eta ezkutatu
eta ezkutu
eta ezpain
eta eztabaidatzeko
eta eztia
eta ezustekoa
eta faktore-multzo
eta falta
eta faltsutzea
eta familiak
eta familiar
eta farmazia
eta farre_eginez
eta faxismoa
eta felipe_alcarazekin
eta felipe_alcarazen
eta felipe_anova
eta fenomeno
eta fenomeno-zirkulu
eta fenomenoak
eta fernando_buesa
eta finalaurrea
eta finantza
eta finantzaketa
eta finkadura
eta finkatuko
eta fisika
eta fisiko
eta fiskalaren_aurrean
eta fiskalen
eta fiskalen_artean
eta flota
eta fmi
eta fo
eta fondoak
eta forcem-en
eta formaren
eta foru_hobekuntza
eta fotosintesi
eta francesc_x.
eta francisco_frutos
eta frantsesean
eta frantzia
eta frantziako
eta frantziako_gobernuak
eta frantziako_polizia_nazionalak
eta frantzian
eta frantziar
eta frantziaren
eta frantziari
eta fredi
eta freskatzera
eta frogatzen
eta fruitu
eta fruituak
eta funtzionamendua
eta funtzionario
eta funtzionarioek
eta ga
eta gainditzea
eta gaineratekoak
eta gaineratu
eta gainez_egin
eta gainezkatzen
eta gaitasunaren_aldetik
eta gaitzespenetan
eta gaitzestea
eta gaitzetsi
eta gaizbidekatzen
eta galarazi
eta galdegin
eta galdegiteko
eta galduta
eta galera
eta galiziako_ppko
eta galtzen
eta gara
eta garai
eta garapen
eta garapena
eta garbi
eta garbia
eta garbitasun
eta gardentasun
eta garestitzeari
eta garraiatu
eta garraiolari
eta garraiolariek
eta gartzelaratuko
eta gas
eta gasminum
eta gasnalsa
eta gasolina
eta gasolindegitako
eta gasontzi
eta gasontziek
eta gasteizko
eta gastu
eta gau
eta gaude
eta gauerako
eta gaur
eta gautxoria
eta gauza
eta gauzak
eta gauzapena
eta gauzatuko
eta gazte
eta gazteak
eta gazteek
eta gaztela
eta gaztelaniaz
eta gehiago
eta gehienak
eta gehiengoa
eta gehitu
eta gehituko
eta gehitzeak
eta gelditu
eta geratu
eta geratzen
eta gerla
eta gerlariko
eta gernikako_estatutua
eta gero_eta
eta geroago
eta gerra
eta gerrazale
eta gerrikagoitiak
eta gertaera
eta gertatu
eta gertatzen
eta ghee
eta gheea
eta gheekin
eta gidariek
eta gidatuko
eta ginen
eta gipuzkoa
eta gipuzkoako
eta gipuzkoako_baxurako_kofradien_federazioek
eta giro
eta gizaldikoak
eta gizartea
eta gizatasunagatik
eta gizon
eta gizona
eta gizonagoak
eta gizonezkoak
eta globalizazioaren
eta globalizazioaren_kontrako
eta goaz
eta gobernuak
eta gobernuaren
eta gobernuaren_artean
eta gobernuei
eta gobernuek
eta gogoetan
eta gogora
eta gogora_etortzen
eta gogorarazten
eta gogoratu
eta gogoratzen
eta gogorazi
eta gogortasuna
eta gogortu
eta gogortuko
eta goititzen
eta goiz
eta gomendatu
eta gonbidatuko
eta gontzal_mendibil
eta goraipatzen
eta gorakada
eta gorakadak
eta gordetzen
eta gorka
eta gorka_agirre
eta gorpuztu
eta gozatu
eta gozoa
eta gozoki
eta grabatzen
eta gregorio_garcia
eta grina
eta guadalajaran
eta guardia_zibilak
eta guk
eta guraria
eta guraso
eta gurasoak
eta gurasoek
eta gure
eta gurtuko
eta gusto
eta gutun
eta gutunak
eta gutxietsia
eta gutxitu
eta guzi
eta guzti
eta guztiek
eta guztiz
eta haiako
eta haien_arabera
eta hain
eta haizea
eta hala_nola
eta halkoi
eta hamairu
eta hamarkada
eta handiagoa
eta handitu
eta handitzen
eta hanvit
eta har
eta haragiaren
eta hardy
eta haren_aurka
eta harremanak
eta harreran
eta harribitxiak
eta hartu
eta hartuko
eta hartuta
eta hartutako
eta hartzea
eta hartzearekin
eta hartzeko
eta hartzen
eta hartzidura
eta haserretu
eta hasi
eta hasia
eta hasierako
eta hasiko
eta hastea
eta hasten
eta haur
eta haustea
eta hausteko
eta hausten
eta hausturekin
eta hautetsi
eta hautetsiak
eta hautetsien
eta hautetsik
eta hautsatu
eta hautsi
eta hazi
eta hazia
eta haziak
eta hazparnekoak
eta hazten
eta hedatu
eta hedatuko
eta hegalariegia
eta hegazkinak
eta hegazti
eta hegaztirik
eta hegoaldeko
eta helarazi
eta helarazteko
eta heldu
eta helduko
eta heltzen
eta hemen
eta hernaniarra
eta hernanin
eta herri
eta herrialdeen
eta herrialdeen_artean
eta herrien_artean
eta herrien_gainetik
eta herrietan
eta herrigintza
eta herriska
eta herritarrek
eta herritasunaren_gainean
eta herstura
eta heze
eta heziketa
eta hezurrez
eta hidrokarburuen_inguruko
eta higatu
eta higatuagoa
eta higitzen
eta hil
eta hilabetekoa
eta hinojo
eta hipoteken
eta hiriburuetan
eta hiru
eta hiruk
eta historia
eta hitz_egin
eta hitzik
eta hitzik_egin
eta hizkuntza
eta hizkuntzaz
eta hiztegietan
eta hobetu
eta hobetuzen
eta hogerleko
eta hondarribiko
eta hori
eta horiexek
eta horrela
eta horren_aurretik
eta hortikan_zehar
eta hortzetatik
eta hostoak
eta hurbildu
eta hurbileko
eta hurbiltzen
eta hurrengoan
eta hurreratu
eta hustu
eta hustutzen
eta i.i.
eta i.i.b.
eta ibai
eta ibai-ertzetan
eta ibaietan
eta iban_unzu
eta ibarretxe
eta ibarretxeri
eta ibil
eta ibilgailuak
eta ibili
eta ibiliko
eta ibiltzea
eta ibiltzen
eta ibon_larrinaga
eta ic
eta idatzi
eta idazkari
eta idazkaria
eta idazkariarekin
eta idazleak
eta ideiak
eta identifikatu
eta igaro
eta igarotzen
eta igarriko
eta igo
eta igoeragatik
eta igoeraren_inguruan
eta igoko
eta igongailua
eta igor_merodio
eta igor_urrestarazu
eta igorri
eta igorritako
eta ihabar
eta ihardueretan
eta iheslariak
eta ikasi
eta ikasiko
eta ikasketetara
eta ikaslek
eta ikasten
eta iker_bea
eta ikerketa
eta ikerketei_buruz
eta ikerlariei
eta ikerlek
eta ikertzea
eta iktiosaurioak
eta ikurrekin
eta ikusi
eta ikusia
eta ikusiko
eta ikuskatzaileak
eta ikusmen
eta ikuspegi
eta ikusteko
eta ikusten
eta ilargia
eta ilargiaren
eta ildo
eta ilun
eta iluntzeen
eta iluntzeko
eta inbentore
eta indar
eta indarkeriarik
eta indarkeriazko
eta indarrek
eta indartu
eta independentzia
eta independienteak
eta independientzia
eta indioilar
eta industria
eta industrial
eta industrialek
eta informatika
eta informazioa
eta informaziora
eta ingenieritza
eta inguratuta
eta inkomunikaturik
eta inkomunikazioa
eta inkomunikazioak
eta inmobilismoa
eta inportazioen
eta inposaketa
eta instalazio
eta instalazioetako
eta instalazioetarako
eta instituzional
eta integratzeko
eta integrazioa
eta interes
eta intsumisioa
eta iparraldeko
eta ipini
eta irabazi
eta irabazien
eta irabazten
eta iragan
eta iragarri
eta irakasleek
eta irakatsiko
eta irakindako
eta irakurri
eta irantzu_gallastegi
eta iratzeak
eta iraun
eta iraungo
eta ireki
eta irina
eta iritsi
eta iritzi
eta irmoki
eta irregulartasunak
eta irrikia
eta irrikituen
eta irteerak
eta irten
eta irtenbide
eta irteten
eta irudik
eta iruditu
eta iruï¿½ko_erraldoi
eta isilerazteko
eta isla
eta isladatzen
eta ispiluan
eta italiako
eta ito
eta itsas-zabalekoek
eta itsasten
eta itsutu
eta ituna
eta itxaropentsu
eta itxi
eta itxura
eta itzalaren_arteko
eta itzuli
eta itzultzen
eta iu
eta iu-ebren
eta iuk
eta iuko
eta izan
eta izandako
eta izanen
eta izango
eta izanik
eta izarren
eta izatea
eta izateagatik
eta izateko
eta izaten
eta izatera
eta izena
eta izenak
eta izendatu
eta izendatzeko
eta izenpetu
eta izorratu
eta izorratzeko
eta izpiliku-olio
eta izpiliku-olioarekin
eta izpiritu
eta iñaki_arakama
eta iñaki_gerenabarrena
eta iñaki_gerenabarrena_nekazaritza
eta iñigo_azkue
eta iñigo_guridi
eta jabeek
eta jabi
eta jaia_egingo
eta jaiki
eta jaio
eta jaisten
eta jaitsi
eta jakina
eta jakinarazi
eta jakinarazten
eta jakinen
eta jakinmina
eta jakitunaren
eta jan
eta janik
eta jantzi
eta jantziko
eta jardueretan
eta jardun
eta jarraikitzen
eta jarraitu
eta jarraituko
eta jarraitzen
eta jarrera
eta jarrerarik
eta jarri
eta jarritako
eta jartzea
eta jartzen
eta jasan
eta jaso
eta jasoko
eta jasotzea
eta jaurlaritzak
eta javier_zarzalejos
eta jazmina
eta jazten
eta jean_espilondok
eta jeisten
eta jende
eta jenovarra
eta jesus_caldera
eta jesus_eguzkitzarekin_batera
eta jo
eta joan
eta joango
eta joaquin
eta jokabidea
eta jokatu
eta joko
eta jon_aldana
eta jon_bienzobasen_aurkako
eta jon_elkano
eta jon_gibelalde
eta jon_solana
eta jorratu
eta jose_antonio
eta joseba_azpitarte
eta joseba_egibar
eta jotzea
eta jotzen
eta joxean
eta joxemari
eta juan
eta juratar
eta justifikaziorik
eta justizia
eta justiziagatik
eta justiziaren
eta kaiku
eta kaleratu
eta kama_sutrak
eta kamera
eta kanadako_poliziak
eta kanala
eta kanpainetan
eta kanpoko
eta kanporatu
eta kanporatzeak
eta kantaldia
eta kantaldiek
eta karga
eta kargugabetu
eta karmele_aierbe
eta kartago
eta kasinoa
eta kasu
eta kasuak
eta kataluniako
eta kateak
eta kateamendua
eta kateatu
eta kazetariz
eta kemena
eta kendu
eta kentzea
eta kepa_junkerak
eta kereila
eta kexu
eta kidea
eta kideak
eta kidek
eta kiderik
eta kimiko
eta kimiosintesi-prozesu
eta kimismoaren
eta kioskoa
eta klaritate
eta klientelismo
eta knutsen
eta knutsenen
eta koazerbatu
eta kobratuko
eta kofradien_federazio_nazionalak
eta kokatu
eta kokatzen
eta kolonialisten_aurka
eta koloreen
eta komertzial
eta komunikabideek
eta komunikazioa
eta komunikazioarekin
eta komunikazioari
eta konbinazioa
eta konbokatutako
eta kondizio
eta konpainiak
eta konpainiaz
eta konpainiek
eta konpartsako
eta konplikatu
eta konponbideen
eta konpondu
eta konposizioa
eta konpromiso
eta konpromisoa
eta konspiratzea
eta konstituzio
eta konstituzioa
eta konsula
eta kontatuko
eta kontinuista
eta kontraipuntua
eta kontrolatzen
eta kontseilari
eta kontserbadorea
eta kontserbatze
eta kontserbatzen
eta kontsulta
eta kontsumitzaile
eta kontsumo_azpisaileko
eta kontuan_hartzeari
eta kontuan_izan
eta kontzeptua
eta kookmin
eta koordinaketak
eta kopa
eta korapilatsu
eta korean
eta kostuen
eta kredituen
eta kretazikoan
eta kriminalizatu
eta krisialdi
eta kristalak
eta kristautasuna
eta kritikatu
eta krudel
eta kuidadoa
eta kultura
eta kulturalek
eta kulturaz
eta kuotaren
eta kurtsoen
eta lab
eta labek
eta labeko
eta labeko_txutxi
eta laburrez
eta lagun
eta lagunak
eta lagundu
eta lagunei
eta lagunek
eta lagunik
eta laguntza-lerroak
eta laku
eta lan
eta lan_egin
eta lanak
eta landare
eta landareak
eta langileek
eta langileen
eta lanik
eta lanuzte
eta lapitz
eta larange
eta larderia
eta larruazal
eta lasaitasuna
eta lasaitasunez
eta lasaitu
eta lasaiturik
eta lasaitzeko
eta lasterka_egin
eta laudelino_iglesias
eta lauk
eta laurel
eta le_havre
eta lea-artibaiko_labeko
eta legazpi
eta lege
eta legebiltzarkide
eta legebiltzarkidea
eta lehenago
eta lehendakaria
eta lehendakariordea
eta lehergailuak
eta lehertu
eta lehiaketara
eta leihoak
eta lekukoa
eta lekukoek
eta lekukotza
eta lekurik
eta leloarekin
eta leonek
eta leporatu
eta leporatuta
eta leporatzen
eta lerratzeko
eta lertxundiren
eta lesaka
eta letag
eta lete
eta liburua
eta liburuetan
eta liernitik
eta likopodioa
eta lirateke
eta liskatsua
eta literatura
eta literaturako
eta litroko
eta lizarra-garaziko_akordioa
eta lizarraga-ergoiena
eta lizunduak
eta lodiarekin
eta lore
eta loreak
eta lorenteri
eta loriarik
eta lorpena
eta lortu
eta lortzeko
eta lortzen
eta lotsagarritzat
eta lotsaturik
eta lotu
eta luis_roldan
eta luma
eta lurperatu
eta lurraldeek
eta lurraldetasuna
eta lurrineztatua
eta lutoarekin
eta luzatu
eta luze
eta luzeari
eta madrilgo
eta madrilgo_gobernuak
eta madrilgo_gobernuen
